Hanns-Martin-Schleyer-Halle,"Stuttgart, Germany",8-Nov-96,https://www.metallica.com/events/event-10127.html
Hallenstadion,"Zürich, Switzerland",7-Nov-96,https://www.metallica.com/events/event-9148.html
Weser-Ems-Halle,"Oldenburg, Germany",5-Nov-96,https://www.metallica.com/events/event-10126.html
Festhalle,"Frankfurt, Germany",4-Nov-96,https://www.metallica.com/events/event-10125.html
Olympiahalle,"Munich, Germany",26-Oct-96,https://www.metallica.com/events/event-10124.html
Maimarkthalle,"Mannheim, Germany",25-Oct-96,https://www.metallica.com/events/event-10123.html
Messehalle,"Leipzig, Germany",23-Oct-96,https://www.metallica.com/events/event-10122.html
Deutschlandhalle,"Berlin, Germany",22-Oct-96,https://www.metallica.com/events/event-10121.html
Westfalenhalle,"Dortmund, Germany",21-Oct-96,https://www.metallica.com/events/event-10120.html
Sporthalle,"Hamburg, Germany",19-Oct-96,https://www.metallica.com/events/event-10119.html
Sporthalle,"Hamburg, Germany",18-Oct-96,https://www.metallica.com/events/event-10118.html
Sheffield Arena,"Sheffield, England",16-Oct-96,https://www.metallica.com/events/event-12447.html
Manchester Nynex Arena,"Manchester, England",15-Oct-96,https://www.metallica.com/events/event-12446.html
Cardiff International Arena,"Cardiff, Wales",14-Oct-96,https://www.metallica.com/events/event-12445.html
Earls Court,"London, England",12-Oct-96,https://www.metallica.com/events/event-12444.html
Barrowlands,"Glasgow, Scotland, Scotland",10-Oct-96,https://www.metallica.com/events/event-12443.html
The Point,"Dublin, Ireland",9-Oct-96,https://www.metallica.com/events/event-10117.html
Newcastle Arena,"Newcastle, England",7-Oct-96,https://www.metallica.com/events/event-12442.html
Nec Arena,"Birmingham, England",6-Oct-96,https://www.metallica.com/events/event-12441.html
Nec Arena,"Birmingham, England",5-Oct-96,https://www.metallica.com/events/event-12440.html
Halle Tony Garnier,"Lyon, France",3-Oct-96,https://www.metallica.com/events/event-10116.html
Le Dome,"Marseille, France",2-Oct-96,https://www.metallica.com/events/event-10115.html
Palavobis,"Milan, Italy",30-Sep-96,https://www.metallica.com/events/event-10114.html
Palastampa,"Turin, Italy",29-Sep-96,https://www.metallica.com/events/event-10113.html
Forum,"Milan, Italy",28-Sep-96,https://www.metallica.com/events/event-10112.html
Palaeur,"Rome, Italy",26-Sep-96,https://www.metallica.com/events/event-10111.html
Palau Sant Jordi,"Barcelona, Spain",23-Sep-96,https://www.metallica.com/events/event-10110.html
La Peineta Stadium,"Madrid, Spain",22-Sep-96,https://www.metallica.com/events/event-10109.html
Restelo Stadium,"Lisbon, Portugal",20-Sep-96,https://www.metallica.com/events/event-10108.html
Velódromo De Anoeta,"San Sebastian, Spain",18-Sep-96,https://www.metallica.com/events/event-10107.html
Palais Omnisports De Paris - Bercy,"Paris, France",16-Sep-96,https://www.metallica.com/events/event-10106.html
Palais Omnisports De Paris - Bercy,"Paris, France",15-Sep-96,https://www.metallica.com/events/event-10105.html
Flanders Expo,"Gent, Belgium",14-Sep-96,https://www.metallica.com/events/event-10104.html
Ostseehalle,"Kiel, Germany",12-Sep-96,https://www.metallica.com/events/event-10103.html
Deutschlandhalle,"Berlin, Germany",11-Sep-96,https://www.metallica.com/events/event-10102.html
Kroeg Bar,"Brunssum, Netherlands",10-Sep-96,https://www.metallica.com/events/event-10101.html
Sports Hall,"Prague, Czech Republic",9-Sep-96,https://www.metallica.com/events/event-10100.html
Spodek,"Katowice, Poland",8-Sep-96,https://www.metallica.com/events/event-10099.html
Wiener Stadthalle,"Vienna, Austria",6-Sep-96,https://www.metallica.com/events/event-10098.html
Radio City Music Hall,"New York, New York, United States",4-Sep-96,https://www.metallica.com/events/event-10097.html
Irvine Meadows Amphitheatre,"Irvine, California, United States",4-Aug-96,https://www.metallica.com/events/event-10096.html
Irvine Meadows Amphitheatre,"Irvine, California, United States",3-Aug-96,https://www.metallica.com/events/event-10095.html
Spartan Stadium,"San Jose, California, United States",2-Aug-96,https://www.metallica.com/events/event-10094.html
Pima County Fairgrounds,"Tucson, Arizona, United States",31-Jul-96,https://www.metallica.com/events/event-10093.html
The Gorge,"George, Washington, United States",30-Jul-96,https://www.metallica.com/events/event-10092.html
Compton Terrace,"Phoenix, Arizona, United States",27-Jul-96,https://www.metallica.com/events/event-10091.html
Old Fort Dallas,"Dallas, Texas, United States",25-Jul-96,https://www.metallica.com/events/event-10090.html
Tad Gormley Stadium,"New Orleans, Louisiana, United States",23-Jul-96,https://www.metallica.com/events/event-10089.html
Forks In The River,"Knoxville, Tennessee, United States",21-Jul-96,https://www.metallica.com/events/event-10088.html
Rockingham Dragway,"Rockingham, North Carolina, United States",20-Jul-96,https://www.metallica.com/events/event-10087.html
South Florida Fairgrounds,"West Palm Beach, Florida, United States",18-Jul-96,https://www.metallica.com/events/event-10086.html
Charles Town Raceway,"Charles Town, West Virginia, United States",16-Jul-96,https://www.metallica.com/events/event-10085.html
New York State Fairgrounds,"Syracuse, New York, United States",13-Jul-96,https://www.metallica.com/events/event-10084.html
Downing Stadium At Randall'S Island,"New York, New York, United States",11-Jul-96,https://www.metallica.com/events/event-10083.html
Downing Stadium At Randall'S Island,"New York, New York, United States",10-Jul-96,https://www.metallica.com/events/event-10082.html
Green Mountain Racetrack,"Pownal, Vermont, United States",9-Jul-96,https://www.metallica.com/events/event-10081.html
Hippodrome At Parc Exposition,"Quebec City, Quebec, Canada",7-Jul-96,https://www.metallica.com/events/event-10080.html
Molson Park,"Toronto, Ontario, Canada",5-Jul-96,https://www.metallica.com/events/event-10079.html
Buckeye Lake Music Center,"Columbus, Ohio, United States",3-Jul-96,https://www.metallica.com/events/event-10078.html
Deer Creek Music Center,"Indianapolis, Indiana, United States",2-Jul-96,https://www.metallica.com/events/event-10077.html
Winnebago County Fairgrounds,"Rockford, Illinois, United States",30-Jun-96,https://www.metallica.com/events/event-10076.html
Iowa State Fairgrounds,"Des Moines, Iowa, United States",28-Jun-96,https://www.metallica.com/events/event-10075.html
Longview Lake,"Kansas City, Missouri, United States",27-Jun-96,https://www.metallica.com/events/event-10074.html
Louie'S Bar,"Aberdeen, Washington, United States",24-Jun-96,https://www.metallica.com/events/event-10073.html
The Phoenix,"Toronto, Ontario, Canada",23-Jun-96,https://www.metallica.com/events/event-10072.html
Slim'S,"San Francisco, California, United States",10-Jun-96,https://www.metallica.com/events/event-10071.html
Slim'S,"San Francisco, California, United States",9-Jun-96,https://www.metallica.com/events/event-10070.html
Tower Records Parking Lot,"San Jose, California, United States",4-Jun-96,https://www.metallica.com/events/event-10069.html
Tower Records Parking Lot,"San Francisco, California, United States",4-Jun-96,https://www.metallica.com/events/event-10068.html
Tower Records Parking Lot,"Sacramento, California, United States",4-Jun-96,https://www.metallica.com/events/event-10067.html
Whisky A Go Go,"West Hollywood, California, United States",14-Dec-95,https://www.metallica.com/events/event-10066.html
The Big Igloo,"Tuktoyaktuk, Northwest Territories, Canada",3-Sep-95,https://www.metallica.com/events/event-10065.html
Donington Park,"Castle Donington, England",26-Aug-95,https://www.metallica.com/events/event-12439.html
London Astoria 2,"London, England",23-Aug-95,https://www.metallica.com/events/event-12438.html
Hun Sound Studios,"San Rafael, California, United States",17-Aug-95,https://www.metallica.com/events/event-10064.html
Bicentennial Park,"Miami, Florida, United States",21-Aug-94,https://www.metallica.com/events/event-10063.html
Tampa State Fairgrounds,"Tampa, Florida, United States",20-Aug-94,https://www.metallica.com/events/event-10062.html
Lakewood Amphitheatre,"Atlanta, Georgia, United States",19-Aug-94,https://www.metallica.com/events/event-10061.html
Starwood Ampitheatre,"Nashville, Tennessee, United States",17-Aug-94,https://www.metallica.com/events/event-10060.html
Blockbuster Pavilion,"Charlotte, North Carolina, United States",16-Aug-94,https://www.metallica.com/events/event-10059.html
Merriweather Post Pavilion,"Washington, D.C., United States",14-Aug-94,https://www.metallica.com/events/event-12493.html
Winston Farm,"Saugerties, New York, United States",13-Aug-94,https://www.metallica.com/events/event-10058.html
Star Lake Amphitheatre,"Pittsburgh, Pennsylvania, United States",12-Aug-94,https://www.metallica.com/events/event-10057.html
Sandstone Amphitheater,"Kansas City, Kansas, United States",10-Aug-94,https://www.metallica.com/events/event-10056.html
Fairgrounds Arena,"Oklahoma City, Oklahoma, United States",9-Aug-94,https://www.metallica.com/events/event-10055.html
Houston Raceway Park,"Houston, Texas, United States",7-Aug-94,https://www.metallica.com/events/event-10054.html
South Park Meadows,"Austin, Texas, United States",6-Aug-94,https://www.metallica.com/events/event-10053.html
Starplex Amphitheatre,"Dallas, Texas, United States",5-Aug-94,https://www.metallica.com/events/event-10052.html
Fiddlers Green Amphitheater,"Denver, Colorado, United States",3-Aug-94,https://www.metallica.com/events/event-10051.html
Unm Football Stadium,"Albuquerque, New Mexico, United States",2-Aug-94,https://www.metallica.com/events/event-10050.html
Brown Airport Field,"San Diego, California, United States",31-Jul-94,https://www.metallica.com/events/event-10049.html
Sam Boyd Silver Bowl,"Las Vegas, Nevada, United States",30-Jul-94,https://www.metallica.com/events/event-10048.html
Park West,"Park City, Utah, United States",29-Jul-94,https://www.metallica.com/events/event-10047.html
Blockbuster Desert Sky Pavilion,"Phoenix, Arizona, United States",27-Jul-94,https://www.metallica.com/events/event-10046.html
Velodrome Field,"Dominguez Hills, California, United States",26-Jul-94,https://www.metallica.com/events/event-10045.html
Glen Helen Blockbuster Pavilion,"San Bernardino, California, United States",24-Jul-94,https://www.metallica.com/events/event-10044.html
Cal Expo Amphitheater,"Sacramento, California, United States",23-Jul-94,https://www.metallica.com/events/event-10043.html
Shoreline Amphitheater,"Mountain View, California, United States",22-Jul-94,https://www.metallica.com/events/event-10042.html
New Portland Meadows,"Portland, Oregon, United States",20-Jul-94,https://www.metallica.com/events/event-10041.html
Seattle Memorial Stadium,"Seattle, Washington, United States",19-Jul-94,https://www.metallica.com/events/event-10040.html
Thunderbird Stadium,"Vancouver, British Columbia, Canada",17-Jul-94,https://www.metallica.com/events/event-10039.html
World Music Theatre,"Chicago, Illinois, United States",3-Jul-94,https://www.metallica.com/events/event-10038.html
Deer Creek Music Center,"Indianapolis, Indiana, United States",2-Jul-94,https://www.metallica.com/events/event-10037.html
Marcus Amphitheater,"Milwaukee, Wisconsin, United States",1-Jul-94,https://www.metallica.com/events/event-10036.html
Polaris Amphitheatre,"Columbus, Ohio, United States",29-Jun-94,https://www.metallica.com/events/event-10035.html
Riverport Amphitheatre,"St. Louis, Missouri, United States",28-Jun-94,https://www.metallica.com/events/event-10034.html
River'S Edge Park,"Somerset, Wisconsin, United States",26-Jun-94,https://www.metallica.com/events/event-10033.html
Iowa State Fairgrounds,"Des Moines, Iowa, United States",25-Jun-94,https://www.metallica.com/events/event-10032.html
Ionia Fairgrounds,"Ionia, Michigan, United States",24-Jun-94,https://www.metallica.com/events/event-10031.html
Pine Knob Music Theatre,"Detroit, Michigan, United States",22-Jun-94,https://www.metallica.com/events/event-10030.html
Pine Knob Music Theatre,"Detroit, Michigan, United States",21-Jun-94,https://www.metallica.com/events/event-10029.html
Riverbend Music Center,"Cincinnati, Ohio, United States",19-Jun-94,https://www.metallica.com/events/event-10028.html
Blossom Music Center,"Cleveland, Ohio, United States",18-Jun-94,https://www.metallica.com/events/event-10027.html
Orange County Fairgrounds,"Middletown, New York, United States",17-Jun-94,https://www.metallica.com/events/event-10026.html
Williams Grove Speedway,"Mechanicsburg, Pennsylvania, United States",15-Jun-94,https://www.metallica.com/events/event-10025.html
Mann Music Center,"Philadelphia, Pennsylvania, United States",14-Jun-94,https://www.metallica.com/events/event-10024.html
Cheshire Fairgrounds,"North Swanzey, New Hampshire, United States",12-Jun-94,https://www.metallica.com/events/event-10023.html
Great Woods Center For The Performing Arts,"Mansfield, Massachusetts, United States",11-Jun-94,https://www.metallica.com/events/event-10022.html
Champlain Valley Expo,"Essex Junction, Vermont, United States",10-Jun-94,https://www.metallica.com/events/event-10021.html
Jones Beach Amphitheatre,"Long Island, New York, United States",8-Jun-94,https://www.metallica.com/events/event-10020.html
Allentown Fairgrounds,"Allentown, Pennsylvania, United States",7-Jun-94,https://www.metallica.com/events/event-10019.html
New York State Fair Grandstand,"Syracuse, New York, United States",5-Jun-94,https://www.metallica.com/events/event-10018.html
Molson Park,"Toronto, Ontario, Canada",4-Jun-94,https://www.metallica.com/events/event-10017.html
Hippodrome De Quebec,"Quebec City, Quebec, Canada",3-Jun-94,https://www.metallica.com/events/event-10016.html
Garden State Arts Center,"Holmdel, New Jersey, United States",1-Jun-94,https://www.metallica.com/events/event-10015.html
Darien Lake Performing Arts Center,"Buffalo, New York, United States",30-May-94,https://www.metallica.com/events/event-10014.html
Werchterpark,"Werchter, Belgium",4-Jul-93,https://www.metallica.com/events/event-10013.html
Festivalweide,"Torhout, Belgium",3-Jul-93,https://www.metallica.com/events/event-10012.html
Hayarkon Park,"Tel Aviv, Israel",30-Jun-93,https://www.metallica.com/events/event-10011.html
Nea Smyrni Stadium,"Athens, Greece",27-Jun-93,https://www.metallica.com/events/event-10010.html
Wiener Stadthalle,"Vienna, Austria",26-Jun-93,https://www.metallica.com/events/event-10009.html
Inonu Stadium,"Istanbul, Turkey",25-Jun-93,https://www.metallica.com/events/event-10008.html
Stadio Delle Alpi,"Turin, Italy",22-Jun-93,https://www.metallica.com/events/event-10007.html
St. Jakob Stadium,"Basel, Switzerland",20-Jun-93,https://www.metallica.com/events/event-10006.html
Estadio Rayo Vallecano,"Madrid, Spain",18-Jun-93,https://www.metallica.com/events/event-10005.html
Estádio José Alvalade,"Lisbon, Portugal",16-Jun-93,https://www.metallica.com/events/event-10004.html
Hippodrome De Vincennes,"Paris, France",13-Jun-93,https://www.metallica.com/events/event-10003.html
Feijenoord Stadion,"Rotterdam, Netherlands",12-Jun-93,https://www.metallica.com/events/event-10002.html
Mtk Stadium,"Budapest, Hungary",9-Jun-93,https://www.metallica.com/events/event-10001.html
Inter Stadium,"Bratislava, Slovakia",8-Jun-93,https://www.metallica.com/events/event-10000.html
Milton Keynes National Bowl,"Milton Keynes, England",5-Jun-93,https://www.metallica.com/events/event-12437.html
Oulunkylä Sportspark,"Helsinki, Finland",1-Jun-93,https://www.metallica.com/events/event-9999.html
Stockholm Stadion,"Stockholm, Sweden",30-May-93,https://www.metallica.com/events/event-9998.html
Gentofte Stadium,"Copenhagen, Denmark",28-May-93,https://www.metallica.com/events/event-9997.html
Waldbühne,"Berlin, Germany",26-May-93,https://www.metallica.com/events/event-9996.html
Boby Stadium,"Brno, Czech Republic",24-May-93,https://www.metallica.com/events/event-9995.html
Zeppelinfeld,"Nuremberg, Germany",23-May-93,https://www.metallica.com/events/event-9994.html
Maimarktgelände,"Mannheim, Germany",22-May-93,https://www.metallica.com/events/event-9993.html
Rheinstadion,"Dusseldorf, Germany",20-May-93,https://www.metallica.com/events/event-9992.html
Niedersachsenstadion,"Hanover, Germany",19-May-93,https://www.metallica.com/events/event-9991.html
Estádio Vélez Sarsfield,"Buenos Aires, Argentina",8-May-93,https://www.metallica.com/events/event-9990.html
Estádio Vélez Sarsfield,"Buenos Aires, Argentina",7-May-93,https://www.metallica.com/events/event-9989.html
Velodromo Estadio Nacional,"Santiago, Chile",4-May-93,https://www.metallica.com/events/event-9988.html
Estádio Palestra Itália,"São Paulo, Brazil",2-May-93,https://www.metallica.com/events/event-9987.html
Estádio Palestra Itália,"São Paulo, Brazil",1-May-93,https://www.metallica.com/events/event-9986.html
Hiram Bithorn Stadium,"San Juan, Puerto Rico",29-Apr-93,https://www.metallica.com/events/event-9985.html
Psc Football Stadium,"Manila, Phillippines",17-Apr-93,https://www.metallica.com/events/event-9984.html
Thai-Japanese Bangkok Youth Center,"Bangkok, Thailand",15-Apr-93,https://www.metallica.com/events/event-9983.html
Singapore Indoor Stadium,"Singapore, Singapore",13-Apr-93,https://www.metallica.com/events/event-9982.html
Lebak Bulus Stadium,"Jakarta, Indonesia",11-Apr-93,https://www.metallica.com/events/event-9981.html
Lebak Bulus Stadium,"Jakarta, Indonesia",10-Apr-93,https://www.metallica.com/events/event-9980.html
Perth Entertainment Centre,"Perth, Australia",8-Apr-93,https://www.metallica.com/events/event-9979.html
Perth Entertainment Centre,"Perth, Australia",7-Apr-93,https://www.metallica.com/events/event-9978.html
Adelaide Entertainment Centre,"Adelaide, Australia",5-Apr-93,https://www.metallica.com/events/event-9977.html
National Tennis Centre At Flinders Park,"Melbourne, Australia",4-Apr-93,https://www.metallica.com/events/event-9976.html
National Tennis Centre At Flinders Park,"Melbourne, Australia",3-Apr-93,https://www.metallica.com/events/event-9975.html
Sydney Entertainment Centre,"Sydney, Australia",1-Apr-93,https://www.metallica.com/events/event-9974.html
Sydney Entertainment Centre,"Sydney, Australia",31-Mar-93,https://www.metallica.com/events/event-9973.html
Brisbane Entertainment Centre,"Brisbane, Australia",29-Mar-93,https://www.metallica.com/events/event-9972.html
Sydney Entertainment Centre,"Sydney, Australia",27-Mar-93,https://www.metallica.com/events/event-9971.html
The Supertop,"Auckland, New Zealand",25-Mar-93,https://www.metallica.com/events/event-9970.html
Century Hall,"Nagoya, Japan",23-Mar-93,https://www.metallica.com/events/event-9969.html
Castle-Jo Hall,"Osaka, Japan",22-Mar-93,https://www.metallica.com/events/event-9968.html
Sun Palace,"Fukuoka, Japan",21-Mar-93,https://www.metallica.com/events/event-9967.html
Yokohama Arena,"Yokohama, Japan",18-Mar-93,https://www.metallica.com/events/event-9966.html
Yoyogi Olympic Pool,"Tokyo, Japan",17-Mar-93,https://www.metallica.com/events/event-9965.html
Yoyogi Olympic Pool,"Tokyo, Japan",16-Mar-93,https://www.metallica.com/events/event-9964.html
Neal S. Blaisdell Arena,"Honolulu, Hawaii, United States",13-Mar-93,https://www.metallica.com/events/event-9963.html
Neal S. Blaisdell Arena,"Honolulu, Hawaii, United States",12-Mar-93,https://www.metallica.com/events/event-9962.html
Palacio De Los Deportes,"Mexico City, Mexico",2-Mar-93,https://www.metallica.com/events/event-9961.html
Palacio De Los Deportes,"Mexico City, Mexico",1-Mar-93,https://www.metallica.com/events/event-9960.html
Palacio De Los Deportes,"Mexico City, Mexico",27-Feb-93,https://www.metallica.com/events/event-9959.html
Palacio De Los Deportes,"Mexico City, Mexico",26-Feb-93,https://www.metallica.com/events/event-9958.html
Palacio De Los Deportes,"Mexico City, Mexico",25-Feb-93,https://www.metallica.com/events/event-9957.html
Tallahassee-Leon County Civic Center,"Tallahassee, Florida, United States",21-Feb-93,https://www.metallica.com/events/event-9956.html
Lee Civic Center,"Ft. Myers, Florida, United States",20-Feb-93,https://www.metallica.com/events/event-9955.html
Bayfront Center Arena,"St. Petersburg, Florida, United States",19-Feb-93,https://www.metallica.com/events/event-9954.html
North Charleston Coliseum,"Charleston, South Carolina, United States",17-Feb-93,https://www.metallica.com/events/event-9953.html
Mullins Center,"Amherst, Massachusetts, United States",15-Feb-93,https://www.metallica.com/events/event-9952.html
Montreal Forum,"Montreal, Quebec, Canada",13-Feb-93,https://www.metallica.com/events/event-9951.html
Montreal Forum,"Montreal, Quebec, Canada",12-Feb-93,https://www.metallica.com/events/event-9950.html
Halifax Metro Centre,"Halifax, Nova Scotia, Canada",10-Feb-93,https://www.metallica.com/events/event-9949.html
Moncton Coliseum,"Moncton, New Brunswick, Canada",9-Feb-93,https://www.metallica.com/events/event-9948.html
Greenville Memorial Auditorium,"Greenville, South Carolina, United States",6-Feb-93,https://www.metallica.com/events/event-9947.html
Rupp Arena,"Lexington, Kentucky, United States",5-Feb-93,https://www.metallica.com/events/event-9946.html
Freedom Hall,"Johnson City, Tennessee, United States",4-Feb-93,https://www.metallica.com/events/event-9945.html
Ervin J. Nutter Center,"Dayton, Ohio, United States",2-Feb-93,https://www.metallica.com/events/event-9944.html
Wendler Arena,"Saginaw, Michigan, United States",1-Feb-93,https://www.metallica.com/events/event-9943.html
Rockford Metrocentre,"Rockford, Illinois, United States",31-Jan-93,https://www.metallica.com/events/event-9942.html
La Crosse Center,"La Crosse, Wisconsin, United States",29-Jan-93,https://www.metallica.com/events/event-9941.html
Carver-Hawkeye Arena,"Iowa City, Iowa, United States",28-Jan-93,https://www.metallica.com/events/event-9940.html
Hersheypark Arena,"Hershey, Pennsylvania, United States",26-Jan-93,https://www.metallica.com/events/event-9939.html
Shrine Auditorium,"Los Angeles, California, United States",25-Jan-93,https://www.metallica.com/events/event-9938.html
John F. Savage Hall,"Toledo, Ohio, United States",23-Jan-93,https://www.metallica.com/events/event-9937.html
Wings Stadium,"Kalamazoo, Michigan, United States",22-Jan-93,https://www.metallica.com/events/event-9936.html
Stockholm Globe Arena,"Stockholm, Sweden",18-Dec-92,https://www.metallica.com/events/event-9935.html
Helsinki Ice Hall,"Helsinki, Finland",16-Dec-92,https://www.metallica.com/events/event-9934.html
Oslo Spektrum,"Oslo, Norway",14-Dec-92,https://www.metallica.com/events/event-9933.html
Scandinavium,"Gothenburg, Sweden",12-Dec-92,https://www.metallica.com/events/event-9932.html
Forum,"Copenhagen, Denmark",10-Dec-92,https://www.metallica.com/events/event-9931.html
Forum,"Copenhagen, Denmark",9-Dec-92,https://www.metallica.com/events/event-9930.html
Brabanthallen,"Den Bosch, Netherlands",7-Dec-92,https://www.metallica.com/events/event-9929.html
Deutschlandhalle,"Berlin, Germany",5-Dec-92,https://www.metallica.com/events/event-9928.html
Ostseehalle,"Kiel, Germany",3-Dec-92,https://www.metallica.com/events/event-9927.html
Hanns-Martin-Schleyer-Halle,"Stuttgart, Germany",1-Dec-92,https://www.metallica.com/events/event-9926.html
Maimarkthalle,"Mannheim, Germany",30-Nov-92,https://www.metallica.com/events/event-9925.html
Frankenhalle,"Nuremberg, Germany",29-Nov-92,https://www.metallica.com/events/event-9924.html
Frankenhalle,"Nuremberg, Germany",27-Nov-92,https://www.metallica.com/events/event-9923.html
Festhalle,"Frankfurt, Germany",26-Nov-92,https://www.metallica.com/events/event-9922.html
Westfalenhalle,"Dortmund, Germany",24-Nov-92,https://www.metallica.com/events/event-9921.html
Hanns-Martin-Schleyer-Halle,"Stuttgart, Germany",23-Nov-92,https://www.metallica.com/events/event-9920.html
Olympiahalle,"Munich, Germany",22-Nov-92,https://www.metallica.com/events/event-9919.html
Wiener Stadthalle,"Vienna, Austria",20-Nov-92,https://www.metallica.com/events/event-9918.html
Hallenstadion,"Zürich, Switzerland",18-Nov-92,https://www.metallica.com/events/event-9917.html
Palatrussardi,"Milan, Italy",17-Nov-92,https://www.metallica.com/events/event-9916.html
Palaghiaccio Di Marino,"Rome, Italy",16-Nov-92,https://www.metallica.com/events/event-9915.html
Velódromo De Anoeta,"San Sebastian, Spain",13-Nov-92,https://www.metallica.com/events/event-9914.html
Palau Sant Jordi,"Barcelona, Spain",12-Nov-92,https://www.metallica.com/events/event-9913.html
Palais Omnisports De Paris - Bercy,"Paris, France",10-Nov-92,https://www.metallica.com/events/event-9912.html
Ahoy,"Rotterdam, Netherlands",8-Nov-92,https://www.metallica.com/events/event-9911.html
Ahoy,"Rotterdam, Netherlands",7-Nov-92,https://www.metallica.com/events/event-9910.html
Nec Arena,"Birmingham, England",5-Nov-92,https://www.metallica.com/events/event-12436.html
Nec Arena,"Birmingham, England",4-Nov-92,https://www.metallica.com/events/event-12435.html
G-Mex Centre,"Manchester, England",3-Nov-92,https://www.metallica.com/events/event-12434.html
Sheffield Arena,"Sheffield, England",1-Nov-92,https://www.metallica.com/events/event-12433.html
The Point,"Dublin, Ireland",30-Oct-92,https://www.metallica.com/events/event-9909.html
Whitley Bay Ice Rink,"Newcastle, England",28-Oct-92,https://www.metallica.com/events/event-12432.html
Secc,"Glasgow, Scotland, Scotland",27-Oct-92,https://www.metallica.com/events/event-12431.html
Wembley Arena,"London, England",25-Oct-92,https://www.metallica.com/events/event-12430.html
Wembley Arena,"London, England",24-Oct-92,https://www.metallica.com/events/event-12429.html
Flanders Expo,"Gent, Belgium",22-Oct-92,https://www.metallica.com/events/event-9908.html
Kingdome,"Seattle, Washington, United States",6-Oct-92,https://www.metallica.com/events/event-9907.html
Rose Bowl,"Pasadena, California, United States",3-Oct-92,https://www.metallica.com/events/event-9906.html
Jack Murphy Stadium,"San Diego, California, United States",30-Sep-92,https://www.metallica.com/events/event-9905.html
Los Angeles Memorial Coliseum,"Los Angeles, California, United States",27-Sep-92,https://www.metallica.com/events/event-9904.html
Oakland Stadium,"Oakland, California, United States",24-Sep-92,https://www.metallica.com/events/event-9903.html
Mile High Stadium,"Denver, Colorado, United States",19-Sep-92,https://www.metallica.com/events/event-9902.html
Arrowhead Stadium,"Kansas City, Missouri, United States",17-Sep-92,https://www.metallica.com/events/event-9901.html
Metrodome,"Minneapolis, Minnesota, United States",15-Sep-92,https://www.metallica.com/events/event-9900.html
Exhibition Stadium,"Toronto, Ontario, Canada",13-Sep-92,https://www.metallica.com/events/event-9899.html
Foxboro Stadium,"Boston, Massachusetts, United States",11-Sep-92,https://www.metallica.com/events/event-9898.html
Williams-Brice Stadium,"Columbia, South Carolina, United States",7-Sep-92,https://www.metallica.com/events/event-9897.html
Texas Stadium,"Dallas, Texas, United States",5-Sep-92,https://www.metallica.com/events/event-9896.html
Houston Astrodome,"Houston, Texas, United States",4-Sep-92,https://www.metallica.com/events/event-9895.html
Citrus Bowl,"Orlando, Florida, United States",2-Sep-92,https://www.metallica.com/events/event-9894.html
Lakewood Amphitheatre,"Atlanta, Georgia, United States",31-Aug-92,https://www.metallica.com/events/event-9893.html
Louisiana Superdome,"New Orleans, Louisiana, United States",29-Aug-92,https://www.metallica.com/events/event-9892.html
Aggie Memorial Stadium,"Las Cruces, New Mexico, United States",27-Aug-92,https://www.metallica.com/events/event-9891.html
Phoenix International Raceway,"Phoenix, Arizona, United States",25-Aug-92,https://www.metallica.com/events/event-9890.html
Rose Bowl,"Pasadena, California, United States",22-Aug-92,https://www.metallica.com/events/event-9889.html
Oakland Stadium,"Oakland, California, United States",21-Aug-92,https://www.metallica.com/events/event-9888.html
Kingdome,"Seattle, Washington, United States",18-Aug-92,https://www.metallica.com/events/event-9887.html
Bc Place Stadium,"Vancouver, British Columbia, Canada",17-Aug-92,https://www.metallica.com/events/event-9886.html
Jack Murphy Stadium,"San Diego, California, United States",14-Aug-92,https://www.metallica.com/events/event-9885.html
Mile High Stadium,"Denver, Colorado, United States",12-Aug-92,https://www.metallica.com/events/event-9884.html
Exhibition Stadium,"Toronto, Ontario, Canada",9-Aug-92,https://www.metallica.com/events/event-9883.html
Olympic Stadium,"Montreal, Quebec, Canada",8-Aug-92,https://www.metallica.com/events/event-9882.html
Metrodome,"Minneapolis, Minnesota, United States",5-Aug-92,https://www.metallica.com/events/event-9881.html
Williams-Brice Stadium,"Columbia, South Carolina, United States",2-Aug-92,https://www.metallica.com/events/event-9880.html
Foxboro Stadium,"Boston, Massachusetts, United States",31-Jul-92,https://www.metallica.com/events/event-9879.html
Giants Stadium,"East Rutherford, New Jersey, United States",29-Jul-92,https://www.metallica.com/events/event-9878.html
Three Rivers Stadium,"Pittsburgh, Pennsylvania, United States",26-Jul-92,https://www.metallica.com/events/event-9877.html
Rich Stadium,"Buffalo, New York, United States",25-Jul-92,https://www.metallica.com/events/event-9876.html
Hoosier Dome,"Indianapolis, Indiana, United States",22-Jul-92,https://www.metallica.com/events/event-9875.html
Pontiac Silverdome,"Detroit, Michigan, United States",21-Jul-92,https://www.metallica.com/events/event-9874.html
Giants Stadium,"East Rutherford, New Jersey, United States",18-Jul-92,https://www.metallica.com/events/event-9873.html
Rfk Stadium,"Washington, D.C., United States",17-Jul-92,https://www.metallica.com/events/event-12492.html
Allentown Fairgrounds,"Allentown, Pennsylvania, United States",5-Jul-92,https://www.metallica.com/events/event-9872.html
Cayuga County Fairgrounds,"Weedsport, New York, United States",4-Jul-92,https://www.metallica.com/events/event-9871.html
